rw,r,Tu,Hu,Tl,Hl,L,Kw,y
0.086776905,3638.2627,96603.7,991.62006,106.086365,747.2119,1466.8292,11218.585,44.093853
0.13136221,19642.88,87939.75,1109.9294,84.819756,758.79364,1604.8081,10880.729,128.00975
0.095977806,43572.24,88855.59,1083.6641,68.952774,761.1259,1241.8845,10492.9,78.28949
0.06346064,39457.508,75839.13,1040.3365,65.555336,763.6053,1341.7401,11260.411,29.282663
0.1181261,41422.633,78435.69,1106.0021,81.79657,703.41,1243.5802,10594.153,148.96512
0.12681581,40996.504,101910.766,1100.0437,84.20557,816.7656,1342.676,9882.219,104.408165
0.057067905,24343.334,101370.42,1016.4863,69.90667,768.67633,1208.5353,10986.402,22.985683
0.14090683,35404.543,87849.13,1037.8934,63.511288,771.12646,1598.0533,11733.046,120.45021
0.13473095,30315.846,104633.625,1074.7424,73.846436,792.93854,1254.2838,11845.503,149.62926
0.052564077,31831.379,88964.83,1074.5006,93.84995,788.4662,1516.9753,10476.704,17.123966
0.058407675,33529.445,80319.85,1032.7522,77.653305,746.7692,1574.8223,10435.381,20.270683
0.13927488,28294.328,88173.67,1037.2661,91.38515,819.3342,1543.2263,10023.32,85.5364
0.057496335,30811.334,64328.72,1082.7821,97.63011,704.98157,1301.1603,10257.496,30.877222
0.12687589,23142.617,69249.805,1052.5037,109.72142,784.2768,1249.9578,10488.051,112.97401
0.13060465,29537.828,86877.9,1040.9749,65.94575,739.91583,1360.4932,11989.227,140.20033
0.079576984,5418.481,65517.312,1075.2025,96.23443,805.551,1361.2902,10056.072,39.521233
0.09704518,21502.842,84245.13,1000.5832,83.03831,728.49554,1463.2408,11281.259,61.732708
0.057273854,2621.598,95296.45,1084.5908,108.55588,808.5146,1465.8229,11059.57,21.439611
0.056057423,13353.403,90874.28,1086.2463,77.6705,741.6631,1647.7092,10702.801,22.060768
0.14792952,6000.5576,73738.09,1107.6703,68.43965,788.27655,1576.929,11486.438,157.98686
0.1205753,19204.309,64428.77,1034.9249,108.714264,758.0811,1658.4811,10590.101,80.328896
0.10357496,36927.484,106639.555,1050.8794,88.50626,771.866,1275.4662,10923.528,80.002556
0.12469087,2331.2368,106105.93,1030.1501,76.39022,741.12823,1294.1461,11289.095,122.08081
0.14287002,44215.75,98042.484,995.8753,82.36505,762.9545,1132.2804,10137.024,131.86911
0.11538142,28690.576,84662.19,1108.9598,107.383255,784.3573,1441.1268,11373.18,106.49235
0.082671136,14387.506,115132.93,1082.711,98.15987,727.6323,1472.2122,11271.972,58.18567
0.08510508,12944.085,102348.414,1061.5438,93.26836,797.87524,1446.4335,11475.969,47.425854
0.12949431,18465.459,92003.234,1094.9695,101.77513,756.22217,1309.0701,9896.329,133.91731
0.13529737,38212.67,81744.664,1062.6139,75.363075,760.5344,1463.0665,10138.037,119.1166
0.118077,37178.543,108086.06,1070.5997,93.1036,815.3272,1190.6945,10176.887,94.796394
0.08230858,20570.525,113007.51,1028.9478,69.850525,783.71844,1439.0134,10119.066,36.54687
0.11720677,44300.055,86304.72,1040.7733,84.34775,794.3769,1661.7367,11466.245,72.84889
0.1371112,41814.348,75168.31,1099.077,108.32628,811.671,1669.0485,11615.839,117.23818
0.11285356,6642.9937,113766.2,1035.7646,114.72144,761.5409,1132.1548,10931.651,105.32073
0.06729529,1674.1766,65819.11,1031.1118,83.23181,759.21857,1236.6346,11890.861,37.097084
0.14852451,29965.846,92965.41,1010.06635,84.46228,797.594,1609.9849,11500.192,103.99371
0.12341699,27218.777,93012.44,1025.3915,80.46651,713.2753,1581.2275,10112.125,94.806694
0.07333315,17225.203,115522.44,1002.4121,108.00969,778.2549,1407.5865,10626.114,28.522892
0.101260684,24250.475,105091.69,1029.2017,79.07934,733.80133,1471.5393,9953.769,64.01826
0.06474209,41256.727,107918.67,1104.1539,65.404564,811.0231,1181.888,11710.935,38.08553
0.05941076,35768.285,84953.09,995.99,110.48008,702.6153,1146.6534,10238.711,28.992867
0.14114739,1470.1997,112911.01,996.028,74.6387,722.11035,1231.5131,9922.981,136.7782
0.1205583,38395.39,74154.22,1049.2878,104.27475,773.711,1497.5134,11726.437,97.85547
0.06754523,3502.944,82452.18,1010.73224,63.556355,785.5192,1632.0988,10400.432,20.51917
0.08968568,19577.379,109555.53,1048.9348,63.977043,801.4751,1560.5914,10778.523,42.959324
0.1274836,15563.951,75781.74,1043.8676,67.51923,776.0895,1471.4106,11968.271,109.94504
0.09050665,6813.971,100913.8,1070.8837,112.1954,702.47485,1401.0356,10481.78,70.71239
0.12792483,5253.242,71208.15,1051.1757,69.08445,813.46545,1606.9662,11572.174,87.21569
0.10959953,46830.94,110717.4,1067.7155,67.0615,729.30206,1298.9304,11951.656,116.26228
0.08818172,1940.8357,86451.96,1035.5432,104.271286,803.85596,1662.5653,11061.223,37.562656
0.13276623,9477.817,110453.48,1021.76154,107.33116,737.1968,1147.7736,10078.775,137.2678
0.121536575,7300.3906,78481.805,1020.4397,94.279655,750.28436,1465.6356,10596.307,90.07507
0.10476132,41825.703,97050.414,1063.3308,75.2278,763.78955,1517.8947,11291.913,76.29622
0.12061709,39297.45,83671.41,996.5875,109.048065,733.23706,1286.7092,10644.471,98.88028
0.054196972,21273.307,91767.9,996.70807,77.07037,701.57196,1539.9124,10938.042,19.311176
0.14937764,49721.574,102483.49,1054.16,93.956856,755.78674,1584.1573,10897.835,142.40694
0.14088416,13487.815,66786.48,1097.4099,67.573135,772.3038,1619.1653,11806.829,146.02736
0.075510286,35125.434,101217.305,990.84985,85.90787,768.1866,1632.516,11509.931,28.035015
0.14037012,5631.7075,76019.84,1048.5778,71.65236,726.75867,1366.783,10442.436,150.52193
0.11752446,36684.52,107223.43,1096.7699,71.77485,767.90485,1558.1758,11093.796,100.7251
0.120780975,9506.439,67548.0,1080.7648,114.821396,754.38184,1497.8605,11327.776,112.511765
0.064391255,11871.762,87091.45,1078.7825,96.29068,781.9581,1561.349,9893.031,24.45761
0.11599113,41005.938,91792.086,1005.757,78.88159,762.87445,1162.5062,10229.358,89.47497
0.093484126,47223.758,98743.99,997.889,103.97254,706.70874,1215.4648,11700.34,76.54906
0.1261219,12410.014,86200.414,1040.0901,106.591545,729.90265,1146.7075,10698.583,143.47041
0.14596634,36319.31,74592.086,1057.9619,63.811943,730.2078,1422.2385,10441.739,158.64798
0.08903285,26116.4,82438.125,1036.9817,84.21796,785.88855,1435.9333,11909.997,51.60973
0.057916727,20886.588,111442.64,1057.8848,76.4123,765.33514,1211.6362,11182.953,28.38028
0.05580991,37561.277,91145.54,1056.5731,102.62934,744.9861,1195.9764,10334.278,26.299353
0.12305026,37508.812,72843.38,1105.6616,114.62612,806.14575,1228.3749,11886.474,136.76048
0.09587717,17925.1,91114.39,993.6023,77.5542,800.73315,1446.79,10791.981,41.324974
0.08056765,43655.227,91454.016,992.9594,96.65774,803.4118,1510.8342,11378.28,29.013514
0.0846442,41966.24,109506.36,1031.8534,107.36712,794.0114,1325.2749,11714.51,47.138184
0.12671486,11213.809,113517.59,1007.0539,102.27621,729.35803,1466.075,11183.558,106.131294
0.11292139,40832.61,85838.555,1042.4242,104.45006,739.7679,1646.0342,11843.961,86.750656
0.05543853,33546.8,91566.336,1060.5293,85.158295,780.8326,1491.913,10515.805,19.003088
0.06332996,22213.332,103272.21,1069.8059,97.27479,734.07184,1388.58,10594.045,32.20939
0.13904175,5937.0005,93030.18,1059.5206,84.47455,740.8948,1305.5037,10337.852,151.77289
0.059255127,27470.047,68488.555,1008.22345,82.20212,803.51654,1518.4225,11575.774,17.177856
0.07405114,39975.766,78369.34,998.2263,66.46162,729.9113,1523.0715,10602.851,32.056507
0.09191085,35354.043,94454.86,993.19,93.0305,788.60596,1405.4065,11992.975,46.101974
0.062281057,35949.74,70367.46,1078.3734,80.23853,794.4418,1369.1735,10441.97,26.323133
0.097409934,14049.816,86806.52,1030.2804,106.41095,800.1061,1421.7356,11145.83,53.567966
0.112981886,15420.123,108998.586,1032.7828,91.18873,807.0525,1182.3558,11175.731,84.89819
0.092105456,41527.863,80558.85,1061.0981,110.46963,713.14294,1628.4412,11234.221,63.7555
0.10459257,11299.183,66598.734,1008.3563,93.29839,782.45593,1318.9707,11181.703,65.44
0.074413106,16859.352,100413.22,1018.5649,97.19679,750.40393,1229.818,11746.247,44.406506
0.1358663,19333.574,88576.73,1074.0819,72.06867,813.6635,1465.9469,11066.295,112.7123
0.13926522,14650.333,97493.78,1081.1139,98.75856,764.71643,1642.4366,11857.685,138.04803
0.13722353,29693.256,103418.86,1023.0773,85.504944,722.0902,1296.106,10864.803,147.58264
0.09488412,2472.433,91061.62,1078.2692,68.556885,711.35077,1499.2963,10931.859,75.30129
0.053714037,18678.262,115428.68,994.95013,109.379036,741.483,1306.4119,10993.0205,19.304964
0.058538876,4976.18,96562.234,1007.479,71.88942,777.6861,1269.1704,11452.499,22.268755
0.13432893,428.40604,104158.84,1090.122,114.3822,730.57825,1485.0441,11057.816,151.04817
0.1129601,45237.426,95397.414,1048.8746,96.378456,750.02264,1400.2839,11812.166,100.334236
0.13327943,49639.387,106853.73,1092.7905,78.306496,810.5828,1163.6681,10865.28,145.07492
0.12170012,35656.42,87853.695,1085.5851,95.5168,763.4187,1408.2593,10424.417,110.167046
0.09165902,21144.967,95166.82,999.4442,73.617004,729.39874,1264.1957,11529.429,64.58721
0.0795372,29990.77,92399.36,1107.4688,90.90731,783.0351,1190.6564,10750.833,57.985836
0.10152209,44148.242,112995.62,1076.894,73.86513,785.94116,1141.5233,10983.628,89.86356
0.12964882,37809.105,91840.98,1085.4739,67.95453,816.92035,1523.8077,10193.764,93.89036
0.123456664,45587.438,77174.414,1088.0997,67.567154,787.2178,1566.5985,10076.944,91.81685
0.0999962,1680.7527,104015.9,1028.7142,110.305504,712.5994,1420.5851,10020.823,69.83089
0.067643106,833.75476,111777.01,993.178,79.46162,796.52246,1442.3671,10891.407,21.30209
0.14349328,30991.82,63243.41,1043.5381,95.53979,717.8271,1150.3696,11683.216,211.1362
0.13874847,30496.904,100809.14,1044.5417,106.96131,761.3292,1300.8439,11772.865,153.47656
0.11168956,16344.411,70652.53,1082.0126,81.0001,707.1068,1615.7084,10288.996,93.02051
0.09927299,14105.886,77599.18,1061.6642,81.802444,735.62476,1312.1273,10388.482,79.4704
0.1024125,10577.216,65243.72,1055.6411,105.199425,815.71826,1621.0513,10302.216,50.05796
0.14587656,36985.3,101233.01,1045.7396,108.76405,804.7166,1564.2455,11067.58,113.0313
0.14815304,11580.069,71717.625,995.1968,86.9539,741.2658,1218.3556,11318.885,160.54976
0.13368152,12998.15,73619.5,1098.5568,98.7891,701.1725,1191.0625,11608.356,215.25778
0.06365892,15312.627,83175.875,1060.232,100.81419,755.59204,1279.6271,11084.445,33.523464
0.099785656,24563.06,63895.445,999.93384,105.830826,792.76886,1639.8955,9909.009,39.01972
0.10079092,3042.239,89333.57,1001.6285,95.68262,797.15955,1398.9501,10778.603,50.066807
0.062831454,27923.686,84031.89,1014.8796,79.271545,738.1648,1676.2961,10925.479,22.320795
0.050885413,30621.395,70349.33,1072.7062,103.84078,817.9123,1501.3309,10086.882,13.909816
0.082632296,20882.613,87300.6,1075.9087,88.33343,777.1747,1331.3324,10007.043,47.9938
0.09291406,32737.361,114084.79,1071.5825,106.71435,772.48553,1223.1499,11262.984,74.342224
0.06549103,8136.94,115416.414,1012.82666,87.493,756.7013,1198.157,10236.977,29.414253
0.10752855,5135.0244,64254.05,1083.1837,67.30922,763.0116,1609.8229,10254.863,73.650826
0.12119558,19125.41,97088.72,1106.018,85.706604,750.5218,1470.3032,10839.203,120.02578
0.10029255,16912.63,69246.086,1052.3185,83.06567,710.955,1315.3807,11546.582,94.08788
0.13079022,15835.442,110188.516,1027.927,68.04075,722.8261,1506.7302,11332.52,121.96985
0.052164372,13649.356,112411.914,1095.523,111.49191,779.93066,1333.8271,10290.344,20.789513
0.115513414,47847.035,112656.13,1022.2289,83.55695,794.47943,1509.2266,10856.395,68.16893
0.10881639,25442.219,63617.082,1081.6389,73.98679,751.4209,1185.5428,10815.278,111.05894
0.09398873,40137.883,68950.14,1050.7448,97.378914,753.51575,1401.2736,11323.741,66.343414
0.14068209,17504.328,79149.77,1087.7009,77.54301,807.1043,1354.4413,11070.703,140.8762
0.09817393,33164.824,75695.12,1045.7074,93.226295,790.6763,1639.1823,10103.203,47.40315
0.10359182,34970.164,91976.44,1058.4518,66.073524,799.40765,1232.1583,11216.249,78.75629
0.0596612,1592.1237,95618.04,1006.80634,110.50545,719.33075,1235.4171,11944.054,31.030125
0.07135404,22534.326,67230.65,1097.3053,97.15707,799.8459,1268.3245,10210.3545,38.200146
0.14513503,38593.297,114070.7,1029.7963,78.62131,791.9167,1349.3466,11784.873,135.50264
0.060264852,16190.118,91694.82,1061.9141,81.27266,799.205,1621.8663,10215.898,18.847359
0.11612912,320.88034,105065.68,993.05444,109.537056,731.8537,1678.2303,11388.689,74.85003
0.1333955,35624.434,75527.37,1000.8432,82.571106,781.41125,1627.1572,10791.486,80.63411
0.14912453,46323.035,111354.06,1077.3633,78.62936,744.2426,1440.7384,10297.768,164.2433
0.12929939,37418.4,108450.78,1032.9613,78.033775,781.89966,1296.7834,10959.146,110.18251
0.06323263,46053.02,92600.234,1091.561,105.07039,769.60443,1369.2056,11951.343,35.2212
0.118913464,26674.307,100516.27,1061.3596,80.055405,810.4283,1389.9592,9982.126,79.43366
0.08881884,29710.432,84963.79,1094.6536,113.70807,719.5244,1395.557,11448.136,75.99007
0.06454188,40198.523,63464.45,1093.9841,78.61524,795.62854,1147.5359,11757.621,39.861015
0.07599102,48142.098,74176.3,992.62756,115.94752,756.7311,1156.054,11249.377,41.50883
0.056652583,32081.941,94648.41,1096.1198,80.856995,789.2738,1349.9147,10827.705,24.764193
0.11458996,9357.394,111280.89,1039.4703,104.697075,716.85956,1182.9808,11724.545,130.97702
0.052518673,43808.34,89694.61,1003.8065,65.82894,785.1458,1374.057,10445.834,14.37288
0.13376473,15620.488,91120.72,1039.3434,102.46427,796.8015,1247.7834,10655.234,115.41906
0.0814382,39288.043,74832.44,1004.54004,65.16065,754.7134,1313.2448,11192.368,44.112442
0.11630037,7488.825,74575.055,1092.1855,100.63442,713.6865,1675.599,10823.519,103.39272
0.117115185,2820.534,112890.08,1054.449,79.011604,728.01025,1493.4521,11723.318,109.66296
0.08479898,24884.875,96735.52,1025.5319,74.025185,708.89923,1351.1151,10869.109,57.260574
0.13072297,35909.82,77240.89,1016.9533,64.833015,734.5534,1496.9137,10643.962,106.55002
0.06423945,36894.71,75031.35,1081.958,89.11685,746.75543,1663.1074,10548.157,27.508776
0.05736462,45264.91,112036.28,1021.06085,77.65029,806.25977,1192.1729,10715.467,19.907835
0.11175402,38882.047,86614.12,1077.4209,99.216354,724.5006,1559.3035,11585.13,102.26725
0.0756994,12678.605,71783.85,1075.7794,77.77773,735.533,1660.411,10140.36,37.307068
0.126677,25466.791,64348.266,1016.1123,97.901085,810.15607,1416.429,10742.461,78.15208
0.12046811,1035.8522,71304.72,1027.663,68.70666,731.33624,1369.3575,11990.464,117.31602
0.12561505,43607.617,69370.1,1019.2969,110.79164,762.06287,1298.0731,11377.78,110.88427
0.13489968,19725.092,110589.88,1087.558,76.116066,742.23883,1477.8828,11344.884,149.91159
0.106842466,15198.799,68279.85,1043.0944,70.301636,710.193,1284.0641,10701.666,98.70554
0.06699165,22761.328,89818.76,994.28046,63.447556,708.4803,1160.199,10353.194,35.81395
0.09836091,34541.69,113312.06,1009.5881,100.77941,808.1317,1180.5673,10948.759,56.4659
0.0857732,46149.695,73676.195,1049.3735,77.97938,776.70306,1637.7235,10701.116,41.012386
0.051975984,30519.111,103699.71,1015.88,101.26624,804.7907,1138.2736,10690.723,16.798061
0.09500809,39801.977,106149.82,1092.0984,88.53284,735.6635,1533.1459,11656.736,76.46616
0.07764767,4834.076,85809.36,1050.3962,64.46782,704.8366,1671.2029,11898.609,46.430397
0.060495257,43307.133,106956.2,1104.4038,80.127205,744.7436,1565.1644,10220.628,26.948196
0.10215591,4696.5205,91133.39,1003.82837,64.38429,728.419,1474.9259,11342.62,68.976395
0.06449587,27066.514,111082.27,1013.7787,112.51326,809.43726,1325.8893,10930.706,21.971216
0.1223717,29041.586,99848.43,1020.17804,83.61406,711.08246,1500.6687,11817.23,113.516365
0.12785935,34963.637,67641.25,1046.8938,103.155525,775.87396,1193.901,11036.582,127.50048
0.14585716,42024.87,70668.0,1093.6838,78.23211,798.128,1411.5918,10349.868,143.03938
0.1266039,9263.382,91093.734,1106.804,114.8879,817.2172,1267.8234,10106.876,115.5263
0.06652116,39688.035,108377.805,1034.7351,72.87525,750.57513,1627.6013,11957.1875,28.935186
0.09058533,19750.584,108649.33,996.3787,90.63609,713.40894,1273.4469,11748.635,66.95554
0.1251546,14754.91,79146.05,1010.3068,72.14318,780.6106,1390.3575,11519.414,92.67433
0.09421394,46991.953,77489.36,1027.221,66.84806,803.9496,1538.3533,11322.227,45.53143
0.113405496,16959.385,83136.25,1063.6117,85.74241,795.90027,1194.2579,10845.759,97.43903
0.14343432,42111.836,96250.336,1044.0688,63.53341,722.43585,1588.7656,10068.323,130.05768
0.12957029,19912.637,73977.52,1086.6249,69.433464,786.20605,1248.6346,11349.988,142.16084
0.11225979,33581.92,107464.17,1103.4705,63.523987,702.37854,1624.39,10535.579,102.16439
0.14744493,21885.96,82355.97,1010.78424,96.49259,706.4021,1654.3595,9910.634,123.54359
0.11616099,109.79559,106574.82,1098.2206,68.60569,817.89374,1250.209,9945.022,94.02328
0.101276666,26343.164,86627.055,1105.2161,98.94967,736.77924,1628.1003,10620.055,77.11668
0.11382176,16696.162,103170.5,1082.4833,93.40297,781.2566,1581.5282,11669.6045,89.91557
0.14283976,19983.857,68307.23,1038.8167,68.71179,731.74884,1268.2433,11432.458,174.65445
0.12744379,16111.6455,75091.734,1101.1433,67.506,807.4635,1354.7056,11103.021,121.409256
0.14641261,40371.094,96402.86,994.90454,82.027695,726.421,1126.7643,10419.996,164.71327
0.06607341,2365.953,63237.39,1044.5028,80.22952,748.96405,1505.8417,10735.662,28.839235
0.08202228,4903.066,82284.22,1081.3011,64.626915,788.56635,1455.0751,11106.579,47.020557
0.082783915,33795.68,91363.65,1067.0513,70.82046,744.44366,1559.4268,10297.509,45.676548
0.067835905,2441.541,70223.79,1007.51,65.89287,781.6778,1641.6036,11467.494,22.748056
0.11572931,5527.7554,94559.734,1052.2039,79.6843,776.822,1127.9021,10155.042,103.47923
0.078828245,3249.8945,97650.51,1084.629,91.3671,708.1269,1133.6228,10906.894,70.470085
0.07542652,43876.668,92456.984,1038.8359,84.669205,701.8903,1602.1343,10896.59,40.835056
0.07219359,32432.084,106943.21,994.2568,73.90912,711.43176,1650.8464,11793.19,32.973667
0.09294077,48166.54,69610.87,1089.992,83.67989,764.8855,1274.2976,10940.209,75.30345
0.14944163,48127.492,75573.47,992.9083,72.85716,768.3403,1173.2329,10442.307,137.84688
0.10790161,31486.176,98912.555,1088.7368,70.17896,817.7364,1218.2843,9960.451,80.35499
0.14194924,48349.633,75447.555,1047.9856,93.28788,777.81824,1244.9303,10017.642,136.10754
0.05314207,36434.58,93583.78,1027.2451,96.15008,800.3742,1280.897,10382.792,16.28961
0.12602401,4983.268,72771.33,1107.6779,76.16835,709.46405,1389.6779,9855.257,139.80972
0.0524134,17887.104,113721.75,1025.37,90.982666,749.5616,1401.1709,10865.639,18.431404
0.12968439,34723.31,89993.75,1024.897,107.35463,788.1262,1587.2572,11212.349,87.76194
0.08176209,41794.156,80492.86,1015.3479,99.74501,743.4648,1580.3536,11500.634,41.420177
0.073607296,19821.15,99925.53,1035.7245,71.63986,809.55206,1459.9989,11483.388,30.16723
0.08974259,8847.587,89803.85,1058.7323,96.43493,800.1328,1330.3314,10428.672,51.098778
0.100558974,40765.953,80115.53,1101.1157,82.85839,804.90393,1220.9526,10849.836,83.03952
0.1030141,6721.9023,81835.61,1080.2653,67.68557,715.68054,1282.2943,11189.804,105.26708
0.05021546,33550.7,82222.72,1029.8107,111.794945,717.009,1477.7672,11087.28,18.570328
0.0577151,35189.594,91817.91,1067.2377,64.30846,818.4347,1585.25,11121.444,18.22205
0.14889002,47356.84,78919.22,1041.9044,69.92825,731.119,1230.0485,10183.116,176.25148
0.05165126,20813.174,114413.02,1027.7887,111.09672,717.09235,1426.4966,11242.451,20.497816
0.13198508,5768.9844,78428.68,1081.1898,109.55445,710.1245,1505.9796,9927.131,133.1147
0.087718174,17276.822,94286.51,1029.0875,102.0177,721.70734,1127.663,11761.137,77.125015
0.13569239,22956.732,97084.414,1064.259,68.5527,701.05707,1394.0769,11473.61,170.63878
0.14842428,4559.0005,67222.71,1020.0916,112.86569,745.22375,1676.5021,10972.4375,123.68618
